price,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities_Kitchen,amenities_Wifi,amenities_Smoke alarm,amenities_Essentials,amenities_Hot water,amenities_Hair dryer,amenities_Dishes and silverware,amenities_Hangers,amenities_Cooking basics,amenities_Bed linens,amenities_Iron,amenities_Refrigerator,amenities_Heating,amenities_Microwave,amenities_TV
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
,Bgles,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1
,Caudran,Private room in condo,Private room,2,,,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
$120.00,Centre ville (Bordeaux),Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$40.00,Arago-La Chataigneraie,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$100.00,Chartrons - Grand Parc - Jardin Public,Entire home,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
,Artigues-Prs-Bordeaux,Private room in home,Private room,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Private room in rental unit,Private room,2,,,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
,Centre ville (Bordeaux),Entire condo,Entire home/apt,4,,2.0,,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
$125.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$156.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
$93.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home,Entire home/apt,8,,2.0,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
,Chiquet-Fontaudin,Entire rental unit,Entire home/apt,3,,,,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
,Villenave-d'Ornon,Private room in home,Private room,2,,2.0,,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home,Entire home/apt,4,,2.0,,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
,Beutre,Private room in home,Private room,2,,,,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
$109.00,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$250.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$28.00,Bgles,Private room in home,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,Bordeaux Maritime,Private room in rental unit,Private room,2,,,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
$153.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.5,0.0,2.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
$80.00,Bgles,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$33.00,Artigues-Prs-Bordeaux,Private room in home,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$50.00,Capeyron,Private room in home,Private room,1,1.0,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
$249.00,Chartrons - Grand Parc - Jardin Public,Entire townhouse,Entire home/apt,5,3.0,3.0,4.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
$104.00,Caudran,Private room in condo,Private room,2,1.0,1.0,1.0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
,Artigues-Prs-Bordeaux,Private room in home,Private room,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,,,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
$300.00,Centre ville (Bordeaux),Entire condo,Entire home/apt,8,4.5,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$110.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,,,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
$40.00,Capeyron,Private room in townhouse,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
,Le Haillan,Private room in rental unit,Private room,2,,,,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
$141.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
$99.00,Bgles,Entire townhouse,Entire home/apt,4,1.0,2.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,,1.0,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
$353.00,Chartrons - Grand Parc - Jardin Public,Entire home,Entire home/apt,8,2.0,4.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,La Bastide,Entire townhouse,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
$70.00,Centre ville (Merignac),Entire home,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1
,Gambetta-Mairie-Lissandre,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
,Talence,Private room in home,Private room,2,,,,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
$95.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$99.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$59.00,Centre ville (Bordeaux),Private room in home,Private room,2,1.0,1.0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,,,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,1.0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$99.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
$38.00,Bordeaux Sud,Private room in guesthouse,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
,Le Bouscat,Entire home,Entire home/apt,2,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
$78.00,Nansouty - Saint Gens,Entire home,Entire home/apt,2,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
$32.00,Sardine,Private room in home,Private room,2,1.5,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
$50.00,Centre ville (Bordeaux),Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
$61.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
$36.00,Centre ville (Merignac),Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
$88.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
,Bordeaux Sud,Entire loft,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
$100.00,Le Bouscat,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Gambetta-Mairie-Lissandre,Entire rental unit,Entire home/apt,1,,,,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,,,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
$180.00,Saint-Aubin-de-Mdoc,Entire home,Entire home/apt,6,1.5,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$90.00,Bordeaux Maritime,autre,Entire home/apt,3,1.0,0.0,2.0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
$59.00,Bgles,Entire rental unit,Entire home/apt,3,1.5,1.0,3.0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
,Bordeaux Sud,Private room in rental unit,Private room,2,,,,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
$98.00,Bordeaux Sud,Entire home,Entire home/apt,5,2.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Chartrons - Grand Parc - Jardin Public,Shared room in rental unit,Shared room,2,,,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
$220.00,Le Bouscat,Entire home,Entire home/apt,7,2.0,4.0,4.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0
$70.00,Talence,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,3,,1.0,,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
$45.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$39.00,Caudran,Private room in home,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0
,Lormont,Entire rental unit,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$62.00,Bgles,Entire condo,Entire home/apt,2,1.0,1.0,3.0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
,Bouliac,Entire home,Entire home/apt,7,,4.0,,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
$59.00,Saint-Mdard-en-Jalles,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$88.00,Nansouty - Saint Gens,Entire condo,Entire home/apt,2,1.5,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
$185.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,6,,3.0,,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
$70.00,Bordeaux Sud,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,3.0,,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1
$400.00,Le Taillan-Mdoc,Entire home,Entire home/apt,8,2.5,4.0,4.0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
$227.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$59.00,Saint-Mdard-en-Jalles,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$150.00,Floirac,Entire home,Entire home/apt,5,3.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
,Arago-La Chataigneraie,Entire home,Entire home/apt,5,,3.0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
,Saint-Aubin-de-Mdoc,Entire home,Entire home/apt,8,,4.0,,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0
$70.00,Martignas-sur-Jalle,Private room in home,Private room,4,1.0,2.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
,Le Bouscat,Entire home,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$350.00,Nos,Entire home,Entire home/apt,10,2.0,5.0,6.0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1
$177.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
$98.00,Chartrons - Grand Parc - Jardin Public,Entire loft,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,La Bastide,Entire home,Entire home/apt,5,,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$46.00,Bassens,Private room in home,Private room,2,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
$54.00,Saint-Mdard-en-Jalles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$199.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.5,1.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$45.00,Floirac,Private room in home,Private room,2,2.5,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
$45.00,Floirac,Private room in home,Private room,2,2.5,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
$45.00,Floirac,Private room in home,Private room,2,2.5,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
$30.00,Chartrons - Grand Parc - Jardin Public,Private room in rental unit,Private room,1,1.0,1.0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
,Centre ville (Bordeaux),Entire loft,Entire home/apt,2,,,,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0
$139.00,La Bastide,Entire townhouse,Entire home/apt,5,1.5,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$80.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
$75.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
$40.00,Caudran,Private room in townhouse,Private room,2,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
$230.00,Bruges,Entire home,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
,Bgles,Entire townhouse,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$240.00,Bouliac,autre,Entire home/apt,7,1.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$32.00,Arlac,Private room in rental unit,Private room,3,1.0,1.0,3.0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
,Le Burck,Private room in rental unit,Private room,2,,,,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1
,Le Bouscat,Entire home,Entire home/apt,4,,1.0,,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
$85.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$150.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$400.00,Bruges,Entire villa,Entire home/apt,8,2.0,4.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
$35.00,Lormont,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
$150.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
,Bordeaux Sud,Private room in rental unit,Private room,1,,,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
$87.00,Nansouty - Saint Gens,Entire home,Entire home/apt,3,1.0,2.0,2.0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
$49.00,Sardine,Entire guest suite,Entire home/apt,2,1.0,0.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
$380.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,6,2.5,3.0,3.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"$5,300.00",Bordeaux Sud,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0
$122.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
,France Alouette,Entire home,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Private room in rental unit,Private room,2,,,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
$195.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home,Entire home/apt,6,2.0,3.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,6,,3.0,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
$310.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
,Eysines,Private room in home,Private room,1,,,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
,Gradignan,Entire townhouse,Entire home/apt,6,,3.0,,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
$36.00,Saint-Mdard-en-Jalles,Private room in home,Private room,2,1.0,1.0,1.0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
$38.00,Saint-Mdard-en-Jalles,Private room in home,Private room,2,1.0,1.0,1.0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
$35.00,Saint-Mdard-en-Jalles,Private room in home,Private room,1,1.0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
$37.00,Saint-Mdard-en-Jalles,Private room in home,Private room,2,1.0,1.0,1.0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0
$150.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
$45.00,Caudran,Private room in home,Private room,2,1.0,1.0,1.0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
,Ambs,Entire rental unit,Entire home/apt,1,,,,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
$650.00,Chartrons - Grand Parc - Jardin Public,Entire townhouse,Entire home/apt,10,5.5,5.0,5.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
$100.00,Centre ville (Bordeaux),Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
$112.00,Bordeaux Sud,Entire rental unit,Entire home/apt,6,1.0,1.0,1.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
$111.00,Bordeaux Sud,Entire condo,Entire home/apt,7,1.0,2.0,4.0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
,Nansouty - Saint Gens,Private room in rental unit,Private room,1,,,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
$130.00,Floirac,Entire villa,Entire home/apt,8,1.0,3.0,8.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
$169.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,2.5,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$100.00,Bruges,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
,La Bastide,Entire rental unit,Entire home/apt,4,,2.0,,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
$153.00,Saint-Mdard-en-Jalles,Entire townhouse,Entire home/apt,6,2.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
,Nansouty - Saint Gens,autre,Entire home/apt,4,,2.0,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
,Floirac,Private room in home,Private room,5,,3.0,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
,Talence,Entire home,Entire home/apt,6,,3.0,,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
$65.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire loft,Entire home/apt,3,1.5,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
,Caudran,Entire rental unit,Entire home/apt,2,,,,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1
,Carbon-Blanc,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
,Centre ville (Bordeaux),Entire home,Entire home/apt,2,,,,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
$70.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in rental unit,Private room,2,1.5,1.0,2.0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0
$51.00,Bordeaux Sud,Private room in townhouse,Private room,2,1.0,1.0,2.0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
$40.00,Brivazac-Candau,Private room in home,Private room,2,1.5,1.0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0
$95.00,Centre ville (Bordeaux),Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
,Talence,Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
$55.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Maritime,Private room in rental unit,Private room,2,,,,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1
$50.00,Arago-La Chataigneraie,autre,Entire home/apt,4,1.0,1.0,2.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
,Centre ville (Bordeaux),Entire condo,Entire home/apt,2,,1.0,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
,Arago-La Chataigneraie,Private room in rental unit,Private room,1,,,,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
,Gradignan,Entire home,Entire home/apt,6,,3.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
$32.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in guest suite,Private room,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
,Verthamon,Entire home,Entire home/apt,7,,4.0,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
,Bordeaux Sud,Shared room in rental unit,Shared room,1,,,,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1
$72.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$51.00,Nos,Private room in townhouse,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,2,,,,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
$42.00,Chartrons - Grand Parc - Jardin Public,Private room in rental unit,Private room,1,1.0,1.0,1.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
,Bordeaux Sud,Private room in rental unit,Private room,4,,,,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
$320.00,Caudran,Entire home,Entire home/apt,5,2.0,3.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$38.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in guesthouse,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$36.00,Centre ville (Bordeaux),Private room in guesthouse,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$36.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in guesthouse,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$36.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in home,Private room,4,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$61.00,Bordeaux Sud,Private room in guesthouse,Private room,2,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Bgles,Entire condo,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
